job_id,title,company,location,experience,salary,posted_date,apply_link,description,tags
290626921625,Custom Software Engineer,Accenture,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",5 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-bengaluru-2-to-7-years-290626921625,"<br /> <br /> <b>Project Role : </b>Custom Software Engineer<br /> <br /> <br /> <b>Project Role Description : </b>Develop custom software solutions to design, code, and enhance components across systems or applications. Use modern frameworks and agile practices to deliver scalable, high-performing solutions tailored to specific business needs.<br /> <br /> <br /> <b>Must have skills : </b>.Net Full Stack Development<br /> <br /> <br /> <b>Good to have skills : </b>NA<br />Minimum <br /> <b>12</b> year(s) of experience is required<br /> <br /> <br /> <b>Educational Qualification : </b>15 years full time education<br /> <br />Summary: Seeking a forward-thinking professional with an AI-first mindset to design, develop, and deploy enterprise-grade solutions using Generative and Agentic AI frameworks that drive innovation, efficiency, and business transformation.AI Powered Tech Talent.<br />Roles & Responsibilities: Lead AI-driven solution design and delivery by applying GenAI and Agentic AI to address complex business challenges, automate processes, and integrate intelligent insights into enterprise workflows for measurable impact.<br />Professional & Technical Skills: Strong grasp of Generative and Agentic AI, prompt engineering, and AI evaluation frameworks. Ability to align AI capabilities with business objectives while ensuring scalability, responsible use, and tangible value realization. We are seeking a dynamic Mid-Level Application Architects / Senior Developers with a strong focus on hands-on development and practical solution design. The ideal candidate will have robust experience in .NET Core, MVC, and Python, with working knowledge of front-end technologies like React or Angular, and a foundational understanding of AI integration. This role emphasizes active coding, solution implementation, and collaboration across application development, infrastructure, and integration in multi-cloud environments (AWS, Azure, Google Cloud) to deliver scalable, secure enterprise applications.<br />Key Responsibilities:<br />               Hands-On Coding: Actively develop, test, and deploy application-heavy solutions, write clean, efficient code in any of the programming languages like .NET Core (C#, ASP.NET), and Python for backend systems, and contributing to front-end development using React or Angular.<br />               Solution Design: Partner with senior architects to design scalable, cloud-native application architectures, focusing on performance, maintainability, and integration in multi-cloud environments.<br />               Integration Development: Build and maintain integrations using APIs, microservices, and event-driven patterns (e.g., REST, GraphQL, Kafka, or message queues).<br />               Multi-Cloud Implementation: Develop and deploy applications across AWS, Azure, and Google Cloud, ensuring portability and optimization for cost and performance.<br />               AI Integration: Implement practical AI features (e.g., automation, basic analytics) using cloud-based AI services or frameworks like TensorFlow or PyTorch.<br />               Infrastructure Support: Collaborate with DevOps teams to implement containerized solutions (Docker, Kubernetes) and CI/CD pipelines, with hands-on use of IaC tools like Terraform or BiCep.<br />               Performance & Security Optimization: Ensure applications meet performance and security standards through code reviews, testing, and adherence to best practices.<br />               Team Collaboration: Work closely with developers, product managers, and infrastructure teams to translate requirements into technical implementations, providing hands-on support and mentorship.<br />               Continuous Learning: Stay updated on full-stack development trends, cloud technologies, and AI advancements to contribute to innovative solutions.<br /> <br />Qualifications & Skills:<br />               Experience:           5 to 12 years of hands-on experience in full-stack development, with at least 2 years in a lead developer or junior architect role focusing on application-heavy systems.<br />               Demonstrated experience building and deploying solutions in multi-cloud environments (AWS, Azure, Google Cloud).<br />               Strong proficiency in .NET, and Python for backend development.<br />               Hands-on experience with front-end frameworks like React, Angular, or similar.<br />               Basic exposure to AI/ML integration, such as using cloud AI services (e.g., Azure Open AI, Azure Foundry, AWS SageMaker,) or simple ML frameworks.<br />               Practical experience with integration patterns (e.g., REST APIs, message queues) and microservices architecture.<br />               Familiarity with infrastructure tools like Docker, Kubernetes, and IaC (e.g., Terraform, BiCep).<br />               Experience with cloud-native services (e.g., Azure Functions, LogicApps, ServiceBus etc.).<br />               Working knowledge of DevOps practices, including CI/CD pipelines and monitoring tools.<br />               Understanding of secure coding practices and basic enterprise security standards (e.g., IAM, encryption).<br /> <br />Soft Skills:<br />               Strong debugging and problem-solving skills with a hands-on mindset.<br />               Clear communication to collaborate with technical and non-technical stakeholders.<br />               Ability to juggle hands-on coding with architectural design contributions.<br />               Eagerness to learn and adapt to new tools, frameworks, and cloud technologies.<br /> <br />Education:<br />               Bachelor s degree in computer science, Engineering, or a related field.<br />               Certifications like Azure Developer Associate, Azure AI Fundamentals or similar are a plus.<br /> <br /> <br /> <b>Qualification</b> 15 years full time education",software engineer | kubernetes | react | iac | microservices | docker | tensorflow | iam
290626908382,C# Inventor Developers,Spmr Advisors,Pune,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",5 Days Ago,/job-listings-c-inventor-developers-spmr-advisors-private-limited-pune-2-to-6-years-290626908382,Minimum 2 years of experience in software development using C# and other relevant technologies<br><br>We are looking for a highly skilled and experienced Inventor with 2 to 6 years of experience to design and develop desktop applications and automation tools using C#<br><br>Experience in designing and developing desktop applications and automation tools,C# | business unit | automation | automation tools | design | ai | react | mvc
010726500614,AI Full Stack Developer,Stackgenie,Thiruvananthapuram,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",3 Days Ago,/job-listings-ai-full-stack-developer-stackgenie-thiruvananthapuram-3-to-5-years-010726500614,"Experience with system design and scalable application architecture<br><br> Conduct client discussions,requirement analysis,solution reviews,and technical demonstrations",software architecture | Backend | Postgresql | System design | Product design | application architecture | Project delivery | Stakeholder management
050726000012,Developer,Right Salary Resource,Lucknow,0-5 Yrs,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",Today,/job-listings-developer-right-salary-resource-lucknow-0-to-5-years-050726000012,"<p><strong>Role & responsibilities</strong> </p><p> </p><ul><li>Develop responsive company website </li><li>Build Android and iOS applications </li><li>Design secure backend architecture </li><li>Create customer dashboards and admin portals </li><li>Integrate payment gateways </li><li>Build REST APIs </li><li>Develop authentication and user management </li><li>Integrate AI services and LLM APIs </li><li>Connect CRM and marketing platforms </li><li>Deploy applications on cloud platforms </li><li>Maintain databases and security </li><li>Optimize website performance and SEO</li></ul><br /><p><strong>Preferred candidate profile</strong> </p><p> We are looking for an experienced Full Stack Developer to build and maintain our digital ecosystem, including our company website, customer portal, mobile applications, and internal AI-powered tools. The ideal candidate should be comfortable working across frontend, backend, cloud infrastructure, APIs, databases, and AI integrations. </p><br /><p><strong>Perks and benefits</strong> </p><p> </p><ul><li>Flutter or React Native </li><li>Experience with AI agents </li><li>Experience building SaaS platforms </li><li>Experience integrating payment systems</li></ul><p>Perks vary based on the team performance. Contractual position will be permanent.</p><br />",Node.js | Next.js | React | TypeScript | Firebase | Django or FastAPI | PostgreSQL | GitHub
290626501197,Full Stack Developer (React.js + Python/Django + AI Tools),Qloron Technology,Nagpur,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",5 Days Ago,/job-listings-full-stack-developer-react-js-python-django-ai-tools-qloron-pvt-ltd-nagpur-2-to-4-years-290626501197,"  Proficiency in React.js,Python / Django,and AI Tools is mandatory.  .  Strong understanding of software development principles and methodologies.",rest | python | fullstack development | css | software development | ai solutions | problem solving | bootstrap
010726008550,AI-First Full Stack Developer with Google Antigravity and Cursor,Nominate It,Noida(Sector 135),Associate level,"{'minimumSalary': 225000, 'maximumSalary': 500000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0.0}",3 Days Ago,/job-listings-ai-first-full-stack-developer-with-google-antigravity-and-cursor-nominate-it-pvt-ltd-noida-2-to-5-years-010726008550,Preferred Candidate Profile <br><br> 1-3 years of software development experience<br><br>Experience consuming REST APIs and basic SQL Server knowledge,Prompt Engineering | Problem Solving | Testing and Deployment | Engineering | Cursor | Full Stack | Google | Deployment
300626927966,Custom Software Engineer,Accenture,Hyderabad,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-5-years-300626927966,"Minimum 12 year(s) of experience is required. Educational Qualification : 15 years full time education. "" Summary :As an Application Developer,you will be responsible for designing,building,and configuring applications to meet business process and application requirements using Salesforce Lightning Web Components<br><br>15 years full time education",software engineer | rest | application developer | configuring | generative ai | version control | salesforce lightning | ai
300626926816,Custom Software Engineer,Accenture,Indore,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-indore-2-to-5-years-300626926816,"<b> About The Role  </b> <b><br />Project Role :</b>Custom Software Engineer<br /><br /><b><br /><br />Project Role Description :</b>Develop custom software solutions to design, code, and enhance components across systems or applications. Use modern frameworks and agile practices to deliver scalable, high-performing solutions tailored to specific business needs. <br /><br /><b><br /><br /></b><b>Must have skills :</b><br />.Net Full Stack Development<br /><br /><b><br />Good to have skills :</b>Machine Learning (ML)<br />Minimum <br /><br /><b>3</b> year(s) of experience is required<br /><br />Educational Qualification :<li>15 years full time education<br /><br /><b>Summary</b>:<br /><br />The Senior software Engineer is a key leadership role within the engineering product team, responsible for overseeing <br />and guiding complex technical projects, driving innovation, and ensuring the successful delivery of high quality software products. This role involves a combination of hands-on technical work, strategic <br />planning, and team mentorship. If you have the drive to lead and mentor engineering teams, ability to <br />set technical direction for greenfield SaaS products and excellent communication skills to work with <br />cross-functional teams, including product management and other stakeholders, this position is for you<br />Roles and responsibilities:</li><li>Technical Leadership:Guide the engineering team on best practices, architecture, and <br />technology choices.</li><li>Project Oversight:Ensure successful delivery of projects, from concept to production.</li><li>Mentorship:Mentor junior and mid-level engineers, fostering a culture of continuous learning.</li><li>Stakeholder Collaboration:Work closely with stakeholders to align technical solutions with <br />business goals.</li><li>Innovation and RD:Drive innovation by staying updated with the latest technologies and <br />trends.<br />Technical experience Professional attributes:<br />Technical Skills:</li><li>MUST HAVE Expertise in multiple languages (e.g, .Net).</li><li>MUST HAVE Strong understanding of software design patterns, principles, and best practices.</li><li>MUST HAVE Deep knowledge of AWS or other cloud platforms (Azure, Google Cloud).</li><li>MUST HAVE Extensive experience in designing, developing, and maintaining SaaS applications.</li><li>MUST HAVE Proficiency with CI/CD pipelines, containerization (Docker, Kubernetes), and <br />infrastructure as code (Terraform, CloudFormation).</li><li>Knowledge of database systems (SQL, NoSQL) and data architecture.</li><li>Understanding of security best practices and frameworks.<br />Leadership Skills:</li><li>MUST HAVE Proven ability to lead and mentor engineering teams.</li><li>MUST HAVE Ability to set technical direction and make high-stakes decisions.</li><li>MUST HAVE Ability to lead the team as a product owner and drive the delivery of the product <br />vision with the engineering teams.</li><li>Excellent communication skills to work with cross-functional teams, including product <br />management and other stakeholders.</li><li>Strong analytical skills to address complex technical challenges.</li><li>Ability to operate at highly varying levels of abstraction, from business strategy to product <br />strategy to high-level technical design to detailed technical design to implementation.</li><li>Ability to work effectively in an ever changing, complex technical environment.</li><li>Experience driving for results across cross-functional teams while maintaining effective working <br />relationships.</li><li>Must possess strong interpersonal, organizational, presentation and facilitation skills.</li><li>Must be results oriented and customer focused with an ability to make successful trade-offs that <br />balance short- and long-term product goals.</li><li>High-energy, self-starter with a positive mindset and with a can do attitude.<br /><br />Education qualifications::<br />- Bachelor s OR Master s Degree in Computer Science, Information Systems or related field or <br />equivalent combination of education/experience. <br />- Minimum five (5) years of experience in software development or engineering roles.<br />- Proven experience in leading complex, large-scale projects.<br />- Previous roles demonstrating technical leadership and architectural design skills. <br /><br /><b>Additional Information</b><br />You will be working with a Trusted Tax Technology Leader, committed to delivering reliable and innovative solutions<br />Seeking a forward-thinking professional with an AI-first mindset to design, develop, and deploy enterprise-grade solutions using Generative and Agentic AI frameworks that drive innovation, efficiency, and business transformation. <br /><br /><b>Additional Information</b></li>Lead AI-driven solution design and delivery by applying GenAI and Agentic AI to address complex business challenges, automate processes, and integrate intelligent insights into enterprise workflows for measurable impact. <br />Professional Technical Skills:Strong grasp of Generative and Agentic AI, prompt engineering, and AI evaluation frameworks. Ability to align AI capabilities with business objectives while ensuring scalability, responsible use, and tangible value realization.<br /><br /><b>Qualification</b>15 years full time education",software engineer | kubernetes | software development | ai | machine learning | nosql | sql | docker
300626907217,Custom Software Engineer,Accenture,Hyderabad,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-7-years-300626907217,"<br /><br /><b>Project Role : </b>Custom Software Engineer<br /><br /><br /><b>Project Role Description : </b>Develop custom software solutions to design, code, and enhance components across systems or applications. Use modern frameworks and agile practices to deliver scalable, high-performing solutions tailored to specific business needs.<br /><br /><br /><b>Must have skills : </b>Java Full Stack Development<br /><br /><br /><b>Good to have skills : </b>NA<br />Minimum <br /><b>3</b> year(s) of experience is required<br /><br /><br /><b>Educational Qualification : </b>15 years full time education<br /><br />Summary: Seeking a forward-thinking professional with an AI-first mindset to design, develop, and deploy enterprise-grade solutions using Generative and Agentic AI frameworks that drive innovation, efficiency, and business transformation. AI Powered Tech Talent<br /><br />Roles & Responsibilities: Lead AI-driven solution design and delivery by applying GenAI and Agentic AI to address complex business challenges, automate processes, and integrate intelligent insights into enterprise workflows for measurable impact.<br />Professional & Technical Skills: Strong grasp of Generative and Agentic AI, prompt engineering, and AI evaluation frameworks. Ability to align AI capabilities with business objectives while ensuring scalability, responsible use, and tangible value realization. We are seeking a dynamic Mid-Level Application Architects / Senior Developers with a strong focus on hands-on development and practical solution design. The ideal candidate will have robust experience in Java Spring boot, Python, with working knowledge of front-end technologies like React or Angular, and a foundational understanding of AI integration. This role emphasizes active coding, solution implementation, and collaboration across application development, infrastructure, and integration in multi-cloud environments (AWS, Azure, Google Cloud) to deliver scalable, secure enterprise applications. <br />Key Responsibilities: <br /> 	Hands-On Coding: Actively develop, test, and deploy application-heavy solutions, write clean, efficient code in any of the programming languages like Java Spring boot, Python for backend systems, and contributing to front-end development using React or Angular. <br /> 	Solution Design: Partner with senior architects to design scalable, cloud-native application architectures, focusing on performance, maintainability, and integration in multi-cloud environments. <br /> 	Integration Development: Build and maintain integrations using APIs, microservices, and event-driven patterns (e.g., REST, GraphQL, Kafka, or message queues). <br /> 	Multi-Cloud Implementation: Develop and deploy applications across AWS, Azure, and Google Cloud, ensuring portability and optimization for cost and performance. <br /> 	AI Integration: Implement practical AI features (e.g., automation, basic analytics) using cloud-based AI services or frameworks like TensorFlow or PyTorch. <br /> 	Infrastructure Support: Collaborate with DevOps teams to implement containerized solutions (Docker, Kubernetes) and CI/CD pipelines, with hands-on use of IaC tools like Terraform or BiCep. <br /> 	Performance & Security Optimization: Ensure applications meet performance and security standards through code reviews, testing, and adherence to best practices. <br /> 	Team Collaboration: Work closely with developers, product managers, and infrastructure teams to translate requirements into technical implementations, providing hands-on support and mentorship. <br /> 	Continuous Learning: Stay updated on full-stack development trends, cloud technologies, and AI advancements to contribute to innovative solutions.<br /><br />Qualifications & Skills: <br /> 	Experience: 	5 to 12 years of hands-on experience in full-stack development, with at least 2 years in a lead developer or junior architect role focusing on application-heavy systems. <br /> 	Demonstrated experience building and deploying solutions in multi-cloud environments (AWS, Azure, Google Cloud). <br /> 	Strong proficiency in Java Spring boot, Python for backend development. <br /> 	Hands-on experience with front-end frameworks like React, Angular, or similar. <br /> 	Basic exposure to AI/ML integration, such as using cloud AI services (e.g., Clause AI, Azure Open AI, Amazon Queue) or simple ML frameworks. <br /> 	Practical experience with integration patterns (e.g., REST APIs, message queues) and microservices architecture. <br /> 	Familiarity with infrastructure tools like Docker, Kubernetes, and IaC (e.g., Terraform).<br /> 	Experience with cloud-native services.<br /> 	Working knowledge of DevOps practices, including CI/CD pipelines and monitoring tools. <br /> 	Understanding of secure coding practices and basic enterprise security standards (e.g., IAM, encryption).<br /><br />Soft Skills: <br /> 	Strong debugging and problem-solving skills with a hands-on mindset. <br /> 	Clear communication to collaborate with technical and non-technical stakeholders. <br /> 	Ability to juggle hands-on coding with architectural design contributions. <br /> 	Eagerness to learn and adapt to new tools, frameworks, and cloud technologies.<br /><br />Education: <br /> 	Bachelor s degree in computer science, Engineering, or a related field. <br /> 	Certifications like Azure Developer Associate, or similar are a plus.<br /><br /><br /><b>Qualification</b> 15 years full time education",Software Engineer | Tensorflow | Ai | Kafka | Spring Boot | Devops | Angular | Microservices
300626906825,Custom Software Engineer,Accenture,Hyderabad,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-7-years-300626906825,"<br /><br /><b>Project Role : </b>Custom Software Engineer<br /><br /><br /><b>Project Role Description : </b>Develop custom software solutions to design, code, and enhance components across systems or applications. Use modern frameworks and agile practices to deliver scalable, high-performing solutions tailored to specific business needs.<br /><br /><br /><b>Must have skills : </b>Java Full Stack Development<br /><br /><br /><b>Good to have skills : </b>NA<br />Minimum <br /><b>3</b> year(s) of experience is required<br /><br /><br /><b>Educational Qualification : </b>15 years full time education<br /><br />Summary: Seeking a forward-thinking professional with an AI-first mindset to design, develop, and deploy enterprise-grade solutions using Generative and Agentic AI frameworks that drive innovation, efficiency, and business transformation. AI Powered Tech Talent<br /><br />Roles & Responsibilities: Lead AI-driven solution design and delivery by applying GenAI and Agentic AI to address complex business challenges, automate processes, and integrate intelligent insights into enterprise workflows for measurable impact.<br />Professional & Technical Skills: Strong grasp of Generative and Agentic AI, prompt engineering, and AI evaluation frameworks. Ability to align AI capabilities with business objectives while ensuring scalability, responsible use, and tangible value realization. We are seeking a dynamic Mid-Level Application Architects / Senior Developers with a strong focus on hands-on development and practical solution design. The ideal candidate will have robust experience in Java Spring boot, Python, with working knowledge of front-end technologies like React or Angular, and a foundational understanding of AI integration. This role emphasizes active coding, solution implementation, and collaboration across application development, infrastructure, and integration in multi-cloud environments (AWS, Azure, Google Cloud) to deliver scalable, secure enterprise applications. <br />Key Responsibilities: <br /> 	Hands-On Coding: Actively develop, test, and deploy application-heavy solutions, write clean, efficient code in any of the programming languages like Java Spring boot, Python for backend systems, and contributing to front-end development using React or Angular. <br /> 	Solution Design: Partner with senior architects to design scalable, cloud-native application architectures, focusing on performance, maintainability, and integration in multi-cloud environments. <br /> 	Integration Development: Build and maintain integrations using APIs, microservices, and event-driven patterns (e.g., REST, GraphQL, Kafka, or message queues). <br /> 	Multi-Cloud Implementation: Develop and deploy applications across AWS, Azure, and Google Cloud, ensuring portability and optimization for cost and performance. <br /> 	AI Integration: Implement practical AI features (e.g., automation, basic analytics) using cloud-based AI services or frameworks like TensorFlow or PyTorch. <br /> 	Infrastructure Support: Collaborate with DevOps teams to implement containerized solutions (Docker, Kubernetes) and CI/CD pipelines, with hands-on use of IaC tools like Terraform or BiCep. <br /> 	Performance & Security Optimization: Ensure applications meet performance and security standards through code reviews, testing, and adherence to best practices. <br /> 	Team Collaboration: Work closely with developers, product managers, and infrastructure teams to translate requirements into technical implementations, providing hands-on support and mentorship. <br /> 	Continuous Learning: Stay updated on full-stack development trends, cloud technologies, and AI advancements to contribute to innovative solutions.<br /><br />Qualifications & Skills: <br /> 	Experience: 	5 to 12 years of hands-on experience in full-stack development, with at least 2 years in a lead developer or junior architect role focusing on application-heavy systems. <br /> 	Demonstrated experience building and deploying solutions in multi-cloud environments (AWS, Azure, Google Cloud). <br /> 	Strong proficiency in Java Spring boot, Python for backend development. <br /> 	Hands-on experience with front-end frameworks like React, Angular, or similar. <br /> 	Basic exposure to AI/ML integration, such as using cloud AI services (e.g., Clause AI, Azure Open AI, Amazon Queue) or simple ML frameworks. <br /> 	Practical experience with integration patterns (e.g., REST APIs, message queues) and microservices architecture. <br /> 	Familiarity with infrastructure tools like Docker, Kubernetes, and IaC (e.g., Terraform).<br /> 	Experience with cloud-native services.<br /> 	Working knowledge of DevOps practices, including CI/CD pipelines and monitoring tools. <br /> 	Understanding of secure coding practices and basic enterprise security standards (e.g., IAM, encryption).<br /><br />Soft Skills: <br /> 	Strong debugging and problem-solving skills with a hands-on mindset. <br /> 	Clear communication to collaborate with technical and non-technical stakeholders. <br /> 	Ability to juggle hands-on coding with architectural design contributions. <br /> 	Eagerness to learn and adapt to new tools, frameworks, and cloud technologies.<br /><br />Education: <br /> 	Bachelor s degree in computer science, Engineering, or a related field. <br /> 	Certifications like Azure Developer Associate, or similar are a plus.<br /><br /><br /><b>Qualification</b> 15 years full time education",Software Engineer | Tensorflow | Ai | Kafka | Spring Boot | Devops | Angular | Microservices
300626905867,Custom Software Engineer,Accenture,Bhubaneswar,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-bhubaneswar-2-to-7-years-300626905867,"<br /><br /><b>Project Role : </b>Custom Software Engineer<br /><br /><br /><b>Project Role Description : </b>Develop custom software solutions to design, code, and enhance components across systems or applications. Use modern frameworks and agile practices to deliver scalable, high-performing solutions tailored to specific business needs.<br /><br /><br /><b>Must have skills : </b>.Net Full Stack Development<br /><br /><br /><b>Good to have skills : </b>NA<br />Minimum <br /><b>5</b> year(s) of experience is required<br /><br /><br /><b>Educational Qualification : </b>15 years full time education<br /><br />Summary: Seeking a forward-thinking professional with an AI-first mindset to design, develop, and deploy enterprise-grade solutions using Generative and Agentic AI frameworks that drive innovation, efficiency, and business transformation.<br />Roles & Responsibilities: Lead AI-driven solution design and delivery by applying GenAI and Agentic AI to address complex business challenges, automate processes, and integrate intelligent insights into enterprise workflows for measurable impact.<br />Professional & Technical Skills: Strong grasp of Generative and Agentic AI, prompt engineering, and AI evaluation frameworks. Ability to align AI capabilities with business objectives while ensuring scalability, responsible use, and tangible value realization. We are seeking a dynamic Mid-Level Application Architects / Senior Developers with a strong focus on hands-on development and practical solution design. The ideal candidate will have robust experience in .NET Core, MVC, and Python, with working knowledge of front-end technologies like React or Angular, and a foundational understanding of AI integration. This role emphasizes active coding, solution implementation, and collaboration across application development, infrastructure, and integration in multi-cloud environments (AWS, Azure, Google Cloud) to deliver scalable, secure enterprise applications. AI Powered Tech Talent <br /><br />Key Responsibilities:<br />               Hands-On Coding: Actively develop, test, and deploy application-heavy solutions, write clean, efficient code in any of the programming languages like .NET Core (C#, ASP.NET), and Python for backend systems, and contributing to front-end development using React or Angular.<br />               Solution Design: Partner with senior architects to design scalable, cloud-native application architectures, focusing on performance, maintainability, and integration in multi-cloud environments.<br />               Integration Development: Build and maintain integrations using APIs, microservices, and event-driven patterns (e.g., REST, GraphQL, Kafka, or message queues).<br />               Multi-Cloud Implementation: Develop and deploy applications across AWS, Azure, and Google Cloud, ensuring portability and optimization for cost and performance.<br />               AI Integration: Implement practical AI features (e.g., automation, basic analytics) using cloud-based AI services or frameworks like TensorFlow or PyTorch.<br />               Infrastructure Support: Collaborate with DevOps teams to implement containerized solutions (Docker, Kubernetes) and CI/CD pipelines, with hands-on use of IaC tools like Terraform or BiCep.<br />               Performance & Security Optimization: Ensure applications meet performance and security standards through code reviews, testing, and adherence to best practices.<br />               Team Collaboration: Work closely with developers, product managers, and infrastructure teams to translate requirements into technical implementations, providing hands-on support and mentorship.<br />               Continuous Learning: Stay updated on full-stack development trends, cloud technologies, and AI advancements to contribute to innovative solutions.<br /><br />Qualifications & Skills:<br />               Experience:           5 to 12 years of hands-on experience in full-stack development, with at least 2 years in a lead developer or junior architect role focusing on application-heavy systems.<br />               Demonstrated experience building and deploying solutions in multi-cloud environments (AWS, Azure, Google Cloud).<br />               Strong proficiency in .NET, and Python for backend development.<br />               Hands-on experience with front-end frameworks like React, Angular, or similar.<br />               Basic exposure to AI/ML integration, such as using cloud AI services (e.g., Azure Open AI, Azure Foundry, AWS SageMaker,) or simple ML frameworks.<br />               Practical experience with integration patterns (e.g., REST APIs, message queues) and microservices architecture.<br />               Familiarity with infrastructure tools like Docker, Kubernetes, and IaC (e.g., Terraform, BiCep).<br />               Experience with cloud-native services (e.g., Azure Functions, LogicApps, ServiceBus etc.).<br />               Working knowledge of DevOps practices, including CI/CD pipelines and monitoring tools.<br />               Understanding of secure coding practices and basic enterprise security standards (e.g., IAM, encryption).<br /><br />Soft Skills:<br />               Strong debugging and problem-solving skills with a hands-on mindset.<br />               Clear communication to collaborate with technical and non-technical stakeholders.<br />               Ability to juggle hands-on coding with architectural design contributions.<br />               Eagerness to learn and adapt to new tools, frameworks, and cloud technologies.<br /><br />Education:<br />               Bachelor s degree in computer science, Engineering, or a related field.<br />               Certifications like Azure Developer Associate, Azure AI Fundamentals or similar are a plus.<br /><br /><br /><b>Qualification</b> 15 years full time education",Software Engineer | Tensorflow | Ai | Kafka | Devops | Angular | Microservices | Front End
300626905191,Custom Software Engineer,Accenture,Hyderabad,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-7-years-300626905191,"Qualification 15 years full time education<br><br>Practical experience with integration patterns (e.g.,REST APIs,message queues) and microservices architecture<br><br>Eagerness to learn and adapt to new tools,frameworks,and cloud technologies.  . Education: Bachelor s degree in computer science,Engineering,or a related field<br><br> Must have skills : .NET Full Stack Development<br><br>Minimum",Software Engineer | Tensorflow | Ai | Kafka | Devops | Angular | Microservices | Front End
300626905129,Custom Software Engineer,Accenture,Hyderabad,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-7-years-300626905129,"Educational Qualification : 15 years full time education. Summary: Seeking a forward-thinking professional with an AI-first mindset to design,develop,and deploy enterprise-grade solutions using Generative and Agentic AI frameworks that drive innovation,efficiency,and business transformation.AI Powered Tech Talent. <br><br> Qualification 15 years full time education<br><br>Minimum",Software Engineer | Tensorflow | Ai | Kafka | Spring Boot | Devops | Angular | Microservices
